,Unnamed: 0,year_ceremony,category,name,film,winner,single_award,race
847,2487,2011 - 17th Annual,MALE LEAD ROLE,COLIN FIRTH,THE KING'S SPEECH,TRUE,TRUE,White
848,2725,2010 - 16th Annual,MALE LEAD ROLE,COLIN FIRTH,A SINGLE MAN,FALSE,TRUE,White
849,2488,2011 - 17th Annual,MALE LEAD ROLE,JESSE EISENBERG,THE SOCIAL NETWORK,FALSE,TRUE,White
850,2493,2011 - 17th Annual,MALE SUPPORTING ROLE,JEREMY RENNER,THE TOWN,FALSE,TRUE,White
851,2728,2010 - 16th Annual,MALE LEAD ROLE,JEREMY RENNER,THE HURT LOCKER,FALSE,TRUE,White
852,2495,2011 - 17th Annual,MALE TV MOVIE OR MINISERIES,EDGAR RAMIREZ,CARLOS,FALSE,TRUE,Hispanic
853,2496,2011 - 17th Annual,MALE TV MOVIE OR MINISERIES,PATRICK STEWART,MACBETH (GREAT PERFORMANCES),FALSE,TRUE,White
854,4873,2000 - 6th Annual,MALE TV MOVIE OR MINISERIES,PATRICK STEWART,A CHRISTMAS CAROL,FALSE,TRUE,White
855,5708,1995 - 1st Annual,MALE DRAMA SERIES,PATRICK STEWART,STAR TREK:  THE NEXT GENERATION,FALSE,TRUE,White
856,2497,2011 - 17th Annual,MALE TV MOVIE OR MINISERIES,DENNIS QUAID,THE SPECIAL RELATIONSHIP,FALSE,TRUE,White
857,4291,2003 - 9th Annual,MALE SUPPORTING ROLE,DENNIS QUAID,FAR FROM HEAVEN,FALSE,TRUE,White
858,2499,2011 - 17th Annual,MALE TV MOVIE OR MINISERIES,JOHN GOODMAN,YOU DON'T KNOW JACK,FALSE,TRUE,White
859,5702,1995 - 1st Annual,MALE COMEDY SERIES,JOHN GOODMAN,ROSEANNE,FALSE,TRUE,White
860,2699,2010 - 16th Annual,FEMALE LEAD ROLE,CAREY MULLIGAN,AN EDUCATION,FALSE,TRUE,White
861,2701,2010 - 16th Annual,FEMALE LEAD ROLE,GABOUREY SIDIBE,PRECIOUS,FALSE,TRUE,Black
862,2704,2010 - 16th Annual,FEMALE SUPPORTING ROLE,DIANE KRUGER,INGLOURIOUS BASTERDS,FALSE,TRUE,White
863,2706,2010 - 16th Annual,FEMALE SUPPORTING ROLE,"MONIQUE ANGELA ""Mo'NIQUE"" HICKS",PRECIOUS,TRUE,TRUE,Black
864,2707,2010 - 16th Annual,FEMALE SUPPORTING ROLE,ANNA KENDRICK,UP IN THE AIR,FALSE,TRUE,White
865,2708,2010 - 16th Annual,FEMALE SUPPORTING ROLE,VERA FARMINGA,UP IN THE AIR,FALSE,TRUE,White
866,2709,2010 - 16th Annual,FEMALE TV MOVIE OR MINISERIES,RUBY DEE,AMERICA,FALSE,TRUE,Black
867,3214,2008 - 14th Annual,FEMALE SUPPORTING ROLE,RUBY DEE,AMERICAN GANGSTER,TRUE,TRUE,Black
868,4658,2001 - 7th Annual,LIFE ACHIEVEMENT,RUBY DEE,,TRUE,TRUE,Black
869,2710,2010 - 16th Annual,FEMALE TV MOVIE OR MINISERIES,JOAN ALLEN,GEORGIA O'KEEFFE,FALSE,TRUE,White
870,4646,2001 - 7th Annual,FEMALE LEAD ROLE,JOAN ALLEN,THE CONTENDER,FALSE,TRUE,White
871,5552,1996 - 2nd Annual,FEMALE LEAD ROLE,JOAN ALLEN,NIXON,FALSE,TRUE,White
872,2711,2010 - 16th Annual,FEMALE TV MOVIE OR MINISERIES,DREW BARRYMORE,GREY GARDENS,TRUE,TRUE,White
873,2719,2010 - 16th Annual,MALE COMEDY SERIES,CHARLIE SHEEN,TWO AND A HALF MEN,FALSE,TRUE,White
874,3911,2005 - 11th Annual,MALE COMEDY SERIES,CHARLIE SHEEN,TWO AND A HALF MEN,FALSE,TRUE,White
875,2724,2010 - 16th Annual,MALE DRAMA SERIES,SIMON BAKER,THE MENTALIST,FALSE,TRUE,White
876,2727,2010 - 16th Annual,MALE LEAD ROLE,MORGAN FREEMAN,INVICTUS,FALSE,TRUE,Black
877,3925,2005 - 11th Annual,MALE SUPPORTING ROLE,MORGAN FREEMAN,MILLION DOLLAR BABY,TRUE,TRUE,Black
878,5712,1995 - 1st Annual,MALE LEAD ROLE,MORGAN FREEMAN,THE SHAWSHANK REDEMPTION,FALSE,TRUE,Black
879,2730,2010 - 16th Annual,MALE SUPPORTING ROLE,CHRISTOPH WALTZ,INGLOURIOUS BASTERDS,TRUE,TRUE,White
880,2733,2010 - 16th Annual,MALE SUPPORTING ROLE,STANLEY TUCCI,THE LOVELY BONES,FALSE,TRUE,White
881,5056,1999 - 5th Annual,MALE TV MOVIE OR MINISERIES,STANLEY TUCCI,WINCHELL,FALSE,TRUE,White
882,2735,2010 - 16th Annual,MALE TV MOVIE OR MINISERIES,TOM WILKINSON,A NUMBER,FALSE,TRUE,White
883,2983,2009 - 15th Annual,MALE TV MOVIE OR MINISERIES,TOM WILKINSON,JOHN ADAMS,FALSE,TRUE,White
884,3242,2008 - 14th Annual,MALE SUPPORTING ROLE,TOM WILKINSON,MICHAEL CLAYTON,FALSE,TRUE,White
885,4480,2002 - 8th Annual,MALE LEAD ROLE,TOM WILKINSON,IN THE BEDROOM,FALSE,TRUE,White
886,2737,2010 - 16th Annual,MALE TV MOVIE OR MINISERIES,"CUBA GOODING, JR.",GIFTED HANDS: THE BEN CARSON STORY,FALSE,TRUE,Black
887,5400,1997 - 3rd Annual,MALE SUPPORTING ROLE,"CUBA GOODING, JR.",JERRY MAGUIRE,TRUE,TRUE,Black
888,2738,2010 - 16th Annual,MALE TV MOVIE OR MINISERIES,KEVIN KLINE,GREAT PREFORMANCES: CYRANO de BERGERAC,FALSE,TRUE,White
889,3246,2008 - 14th Annual,MALE TV MOVIE OR MINISERIES,KEVIN KLINE,AS YOU LIKE IT,TRUE,TRUE,White
890,4481,2002 - 8th Annual,MALE LEAD ROLE,KEVIN KLINE,LIFE AS A HOUSE,FALSE,TRUE,White
891,2739,2010 - 16th Annual,MALE TV MOVIE OR MINISERIES,KEVIN BACON,TAKING CHANCE,TRUE,TRUE,White
892,5583,1996 - 2nd Annual,MALE SUPPORTING ROLE,KEVIN BACON,MURDER IN THE FIRST,FALSE,TRUE,White
893,2936,2009 - 15th Annual,FEMALE COMEDY SERIES,TRACEY ULLMAN,TRACEY ULLMAN'S STATE OF THE UNION,FALSE,TRUE,White
894,4831,2000 - 6th Annual,FEMALE COMEDY SERIES,TRACEY ULLMAN,TRACEY TAKES ON,FALSE,TRUE,White
895,5009,1999 - 5th Annual,FEMALE COMEDY SERIES,TRACEY ULLMAN,TRACEY TAKES ON,TRUE,TRUE,White
896,2937,2009 - 15th Annual,FEMALE COMEDY SERIES,AMERICA FERRERA,UGLY BETTY,FALSE,TRUE,Hispanic
897,3201,2008 - 14th Annual,FEMALE COMEDY SERIES,AMERICA FERRERA,UGLY BETTY,FALSE,TRUE,Hispanic
898,3463,2007 - 13th Annual,FEMALE COMEDY SERIES,AMERICA FERRERA,UGLY BETTY,TRUE,TRUE,Hispanic
899,2938,2009 - 15th Annual,FEMALE COMEDY SERIES,MARY-LOUISE PARKER,WEEDS,FALSE,TRUE,White
900,3203,2008 - 14th Annual,FEMALE COMEDY SERIES,MARY-LOUISE PARKER,WEEDS,FALSE,TRUE,White
901,3464,2007 - 13th Annual,FEMALE COMEDY SERIES,MARY-LOUISE PARKER,WEEDS,FALSE,TRUE,White
902,3694,2006 - 12th Annual,FEMALE COMEDY SERIES,MARY-LOUISE PARKER,WEEDS,FALSE,TRUE,White
903,4072,2004 - 10th Annual,FEMALE TV MOVIE OR MINISERIES,MARY-LOUISE PARKER,ANGELS IN AMERICA,FALSE,TRUE,White
904,2944,2009 - 15th Annual,FEMALE LEAD ROLE,ANGELINA JOLIE,CHANGELING,FALSE,TRUE,White
905,3209,2008 - 14th Annual,FEMALE LEAD ROLE,ANGELINA JOLIE,A MIGHTY HEART,FALSE,TRUE,White
906,4845,2000 - 6th Annual,FEMALE SUPPORTING ROLE,ANGELINA JOLIE,"GIRL, INTERRUPTED",TRUE,TRUE,White
907,5027,1999 - 5th Annual,FEMALE TV MOVIE OR MINISERIES,ANGELINA JOLIE,GIA,TRUE,TRUE,White
908,2951,2009 - 15th Annual,FEMALE SUPPORTING ROLE,TARAJI P. HENSON,THE CURIOUS CASE OF BENJAMIN BUTTON,FALSE,TRUE,Black
909,2954,2009 - 15th Annual,FEMALE TV MOVIE OR MINISERIES,PHYLICIA RASHAD,A RAISIN IN THE SUN,FALSE,TRUE,Black
910,2956,2009 - 15th Annual,FEMALE TV MOVIE OR MINISERIES,SHIRLEY MacLAINE,COCO CHANEL,FALSE,TRUE,White
911,2959,2009 - 15th Annual,LIFE ACHIEVEMENT,JAMES EARL JONES,,TRUE,TRUE,Black
912,5576,1996 - 2nd Annual,MALE LEAD ROLE,JAMES EARL JONES,CRY THE BELOVED COUNTRY,FALSE,TRUE,Black
913,2961,2009 - 15th Annual,MALE COMEDY SERIES,DAVID DUCHOVNY,CALIFORNICATION,FALSE,TRUE,White
914,4862,2000 - 6th Annual,MALE DRAMA SERIES,DAVID DUCHOVNY,THE X-FILES,FALSE,TRUE,White
915,5040,1999 - 5th Annual,MALE DRAMA SERIES,DAVID DUCHOVNY,THE X-FILES,FALSE,TRUE,White
916,5223,1998 - 4th Annual,MALE DRAMA SERIES,DAVID DUCHOVNY,THE X-FILES,FALSE,TRUE,White
917,5393,1997 - 3rd Annual,MALE DRAMA SERIES,DAVID DUCHOVNY,THE X-FILES,FALSE,TRUE,White
918,5575,1996 - 2nd Annual,MALE DRAMA SERIES,DAVID DUCHOVNY,THE X-FILES,FALSE,TRUE,White
919,2962,2009 - 15th Annual,MALE COMEDY SERIES,JEREMY PIVEN,ENTOURAGE,FALSE,TRUE,White
920,3227,2008 - 14th Annual,MALE COMEDY SERIES,JEREMY PIVEN,ENTOURAGE,FALSE,TRUE,White
921,3488,2007 - 13th Annual,MALE COMEDY SERIES,JEREMY PIVEN,ENTOURAGE,FALSE,TRUE,White
922,2965,2009 - 15th Annual,MALE DRAMA SERIES,JAMES SPADER,BOSTON LEGAL,FALSE,TRUE,White
923,3231,2008 - 14th Annual,MALE DRAMA SERIES,JAMES SPADER,BOSTON LEGAL,FALSE,TRUE,White
924,3493,2007 - 13th Annual,MALE DRAMA SERIES,JAMES SPADER,BOSTON LEGAL,FALSE,TRUE,White
925,3717,2006 - 12th Annual,MALE COMEDY SERIES,JAMES SPADER,BOSTON LEGAL,FALSE,TRUE,White
926,2966,2009 - 15th Annual,MALE DRAMA SERIES,WILLIAM SHATNER,BOSTON LEGAL,FALSE,TRUE,White
927,3718,2006 - 12th Annual,MALE COMEDY SERIES,WILLIAM SHATNER,BOSTON LEGAL,FALSE,TRUE,White
928,2970,2009 - 15th Annual,MALE LEAD ROLE,FRANK LANGELLA,FROST/NIXON,FALSE,TRUE,White
929,2971,2009 - 15th Annual,MALE LEAD ROLE,SEAN PENN,MILK,TRUE,TRUE,White
930,4089,2004 - 10th Annual,MALE LEAD ROLE,SEAN PENN,MYSTIC RIVER,FALSE,TRUE,White
931,4479,2002 - 8th Annual,MALE LEAD ROLE,SEAN PENN,I AM SAM,FALSE,TRUE,White
932,5577,1996 - 2nd Annual,MALE LEAD ROLE,SEAN PENN,DEAD MAN WALKING,FALSE,TRUE,White
933,2974,2009 - 15th Annual,MALE LEAD ROLE,MICKEY ROURKE,THE WRESTLER,FALSE,TRUE,White
934,2976,2009 - 15th Annual,MALE SUPPORTING ROLE,JOSH BROLIN,MILK,FALSE,TRUE,White
935,2978,2009 - 15th Annual,MALE SUPPORTING ROLE,HEATH LEDGER,THE DARK KNIGHT,TRUE,TRUE,White
936,3727,2006 - 12th Annual,MALE LEAD ROLE,HEATH LEDGER,BROKEBACK MOUNTAIN,FALSE,TRUE,White
937,2979,2009 - 15th Annual,MALE SUPPORTING ROLE,"ROBERT DOWNEY, JR.",TROPIC THUNDER,FALSE,TRUE,White
938,4660,2001 - 7th Annual,MALE COMEDY SERIES,"ROBERT DOWNEY, JR.",ALLY MCBEAL,TRUE,TRUE,White
939,2980,2009 - 15th Annual,MALE TV MOVIE OR MINISERIES,KIEFER SUTHERLAND,24: REDEMPTION,FALSE,TRUE,White
940,3492,2007 - 13th Annual,MALE DRAMA SERIES,KIEFER SUTHERLAND,24,FALSE,TRUE,White
941,3722,2006 - 12th Annual,MALE DRAMA SERIES,KIEFER SUTHERLAND,24,TRUE,TRUE,White
942,3913,2005 - 11th Annual,MALE DRAMA SERIES,KIEFER SUTHERLAND,24,FALSE,TRUE,White
943,4082,2004 - 10th Annual,MALE DRAMA SERIES,KIEFER SUTHERLAND,24,TRUE,TRUE,White
944,4279,2003 - 9th Annual,MALE DRAMA SERIES,KIEFER SUTHERLAND,24,FALSE,TRUE,White
945,2981,2009 - 15th Annual,MALE TV MOVIE OR MINISERIES,RALPH FIENNES,BERNARD AND DORIS,FALSE,TRUE,White
946,5397,1997 - 3rd Annual,MALE LEAD ROLE,RALPH FIENNES,THE ENGLISH PATIENT,FALSE,TRUE,White
947,3202,2008 - 14th Annual,FEMALE COMEDY SERIES,VANESSA WILLIAMS,UGLY BETTY,FALSE,TRUE,Black
948,3210,2008 - 14th Annual,FEMALE LEAD ROLE,JULIE CHRISTIE,AWAY FROM HER,TRUE,TRUE,White
949,3212,2008 - 14th Annual,FEMALE LEAD ROLE,ELLEN PAGE,JUNO,FALSE,TRUE,White
950,3215,2008 - 14th Annual,FEMALE SUPPORTING ROLE,AMY RYAN,GONE BABY GONE,FALSE,TRUE,White
951,3217,2008 - 14th Annual,FEMALE SUPPORTING ROLE,CATHERINE KEENER,INTO THE WILD,FALSE,TRUE,White
952,3707,2006 - 12th Annual,FEMALE SUPPORTING ROLE,CATHERINE KEENER,CAPOTE,FALSE,TRUE,White
953,4843,2000 - 6th Annual,FEMALE SUPPORTING ROLE,CATHERINE KEENER,BEING JOHN MALKOVICH,FALSE,TRUE,White
954,3219,2008 - 14th Annual,FEMALE TV MOVIE OR MINISERIES,ANNA PAQUIN,BURY MY HEART AT WOUNDED KNEE,FALSE,TRUE,White
955,3222,2008 - 14th Annual,FEMALE TV MOVIE OR MINISERIES,VANESSA REDGRAVE,THE FEVER,FALSE,TRUE,White
956,4271,2003 - 9th Annual,FEMALE TV MOVIE OR MINISERIES,VANESSA REDGRAVE,THE GATHERING STORM,FALSE,TRUE,White
957,4655,2001 - 7th Annual,FEMALE TV MOVIE OR MINISERIES,VANESSA REDGRAVE,IF THESE WALLS COULD TALK 2,TRUE,TRUE,White
958,3223,2008 - 14th Annual,FEMALE TV MOVIE OR MINISERIES,DEBRA MESSING,THE STARTER WIFE,FALSE,TRUE,White
959,4053,2004 - 10th Annual,FEMALE COMEDY SERIES,DEBRA MESSING,WILL & GRACE,FALSE,TRUE,White
960,4635,2001 - 7th Annual,FEMALE COMEDY SERIES,DEBRA MESSING,WILL & GRACE,FALSE,TRUE,White
961,3224,2008 - 14th Annual,FEMALE TV MOVIE OR MINISERIES,GENA ROWLANDS,WHAT IF GOD WERE THE SUN,FALSE,TRUE,White
962,5372,1997 - 3rd Annual,FEMALE LEAD ROLE,GENA ROWLANDS,UNHOOK THE STARS,FALSE,TRUE,White
963,3225,2008 - 14th Annual,LIFE ACHIEVEMENT,CHARLES DURNING,,TRUE,TRUE,White
964,3228,2008 - 14th Annual,MALE COMEDY SERIES,RICKY GERVAIS,EXTRAS,FALSE,TRUE,White
965,3237,2008 - 14th Annual,MALE LEAD ROLE,EMILE HIRSCH,INTO THE WILD,FALSE,TRUE,White
966,3241,2008 - 14th Annual,MALE SUPPORTING ROLE,HAL HOLBROOK,INTO THE WILD,FALSE,TRUE,White
967,3247,2008 - 14th Annual,MALE TV MOVIE OR MINISERIES,SAM SHEPARD,RUFFIAN,FALSE,TRUE,White
968,3248,2008 - 14th Annual,MALE TV MOVIE OR MINISERIES,JOHN TURTURRO,THE BRONX IS BURNING,FALSE,TRUE,White
969,4297,2003 - 9th Annual,MALE TV MOVIE OR MINISERIES,JOHN TURTURRO,MONDAY NIGHT MAYHEM,FALSE,TRUE,White
970,5718,1995 - 1st Annual,MALE SUPPORTING ROLE,JOHN TURTURRO,QUIZ SHOW,FALSE,TRUE,White
971,3249,2008 - 14th Annual,MALE TV MOVIE OR MINISERIES,OLIVER PLATT,THE BRONX IS BURNING,FALSE,TRUE,White
972,3461,2007 - 13th Annual,FEMALE COMEDY SERIES,JAIME PRESSLY,MY NAME IS EARL,FALSE,TRUE,White
973,3465,2007 - 13th Annual,FEMALE COMEDY SERIES,MEGAN MULLALLY,WILL & GRACE,FALSE,TRUE,White
974,3695,2006 - 12th Annual,FEMALE COMEDY SERIES,MEGAN MULLALLY,WILL & GRACE,FALSE,TRUE,White
975,3886,2005 - 11th Annual,FEMALE COMEDY SERIES,MEGAN MULLALLY,WILL & GRACE,FALSE,TRUE,White
976,4054,2004 - 10th Annual,FEMALE COMEDY SERIES,MEGAN MULLALLY,WILL & GRACE,TRUE,TRUE,White
977,4252,2003 - 9th Annual,FEMALE COMEDY SERIES,MEGAN MULLALLY,WILL & GRACE,TRUE,TRUE,White
978,4445,2002 - 8th Annual,FEMALE COMEDY SERIES,MEGAN MULLALLY,WILL & GRACE,TRUE,TRUE,White
979,4636,2001 - 7th Annual,FEMALE COMEDY SERIES,MEGAN MULLALLY,WILL & GRACE,FALSE,TRUE,White
980,3466,2007 - 13th Annual,FEMALE DRAMA SERIES,CHANDRA WILSON,GREY'S ANATOMY,TRUE,TRUE,Black
981,3476,2007 - 13th Annual,FEMALE SUPPORTING ROLE,ADRIANA BARRAZA,BABEL,FALSE,TRUE,Hispanic
982,3477,2007 - 13th Annual,FEMALE SUPPORTING ROLE,RINKO KIKUCHI,BABEL,FALSE,TRUE,Asian
983,3478,2007 - 13th Annual,FEMALE SUPPORTING ROLE,JENNIFER HUDSON,DREAMGIRLS,TRUE,TRUE,Black
984,3479,2007 - 13th Annual,FEMALE SUPPORTING ROLE,ABIGAIL BRESLIN,LITTLE MISS SUNSHINE,FALSE,TRUE,White
985,3481,2007 - 13th Annual,FEMALE TV MOVIE OR MINISERIES,GRETA SCACCHI,BROKEN TRAIL,FALSE,TRUE,White
986,3483,2007 - 13th Annual,FEMALE TV MOVIE OR MINISERIES,SHIRLEY JONES,HIDDEN PLACES,FALSE,TRUE,White
987,3485,2007 - 13th Annual,FEMALE TV MOVIE OR MINISERIES,CLORIS LEACHMAN,MRS. HARRIS,FALSE,TRUE,White
988,3900,2005 - 11th Annual,FEMALE SUPPORTING ROLE,CLORIS LEACHMAN,SPANGLISH,FALSE,TRUE,White
989,3486,2007 - 13th Annual,LIFE ACHIEVEMENT,JULIE ANDREWS,,TRUE,TRUE,White
990,3490,2007 - 13th Annual,MALE COMEDY SERIES,JASON LEE,MY NAME IS EARL,FALSE,TRUE,White
991,3720,2006 - 12th Annual,MALE COMEDY SERIES,JASON LEE,MY NAME IS EARL,FALSE,TRUE,White
992,3499,2007 - 13th Annual,MALE LEAD ROLE,WILL SMITH,PURSUIT OF HAPPYNESS,FALSE,TRUE,Black
993,3501,2007 - 13th Annual,MALE LEAD ROLE,PETER O'TOOLE,VENUS,FALSE,TRUE,White
994,3502,2007 - 13th Annual,MALE SUPPORTING ROLE,DJIMON HOUNSOU,BLOOD DIAMOND,FALSE,TRUE,Black
995,3503,2007 - 13th Annual,MALE SUPPORTING ROLE,EDDIE MURPHY,DREAMGIRLS,TRUE,TRUE,Black
996,3504,2007 - 13th Annual,MALE SUPPORTING ROLE,JACKIE EARLE HALEY,LITTLE CHILDREN,FALSE,TRUE,White
997,3508,2007 - 13th Annual,MALE TV MOVIE OR MINISERIES,THOMAS HADEN CHURCH,BROKEN TRAIL,FALSE,TRUE,White
998,3926,2005 - 11th Annual,MALE SUPPORTING ROLE,THOMAS HADEN CHURCH,SIDEWAYS,FALSE,TRUE,White
999,3511,2007 - 13th Annual,MALE TV MOVIE OR MINISERIES,MATTHEW PERRY,THE RON CLARK STORY,FALSE,TRUE,White
1000,3691,2006 - 12th Annual,FEMALE COMEDY SERIES,CANDICE BERGEN,BOSTON LEGAL,FALSE,TRUE,White
1001,5543,1996 - 2nd Annual,FEMALE COMEDY SERIES,CANDICE BERGEN,MURPHY BROWN,FALSE,TRUE,White
1002,5675,1995 - 1st Annual,FEMALE COMEDY SERIES,CANDICE BERGEN,MURPHY BROWN,FALSE,TRUE,White
1003,3693,2006 - 12th Annual,FEMALE COMEDY SERIES,PATRICIA HEATON,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1004,3884,2005 - 11th Annual,FEMALE COMEDY SERIES,PATRICIA HEATON,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1005,3903,2005 - 11th Annual,FEMALE TV MOVIE OR MINISERIES,PATRICIA HEATON,NEIL SIMON'S THE GOODBYE GIRL,FALSE,TRUE,White
1006,4051,2004 - 10th Annual,FEMALE COMEDY SERIES,PATRICIA HEATON,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1007,4248,2003 - 9th Annual,FEMALE COMEDY SERIES,PATRICIA HEATON,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1008,4441,2002 - 8th Annual,FEMALE COMEDY SERIES,PATRICIA HEATON,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1009,3696,2006 - 12th Annual,FEMALE DRAMA SERIES,GEENA DAVIS,COMMANDER IN CHIEF,FALSE,TRUE,White
1010,3701,2006 - 12th Annual,FEMALE LEAD ROLE,ZIYI ZHANG,MEMOIRS OF A GEISHA,FALSE,TRUE,Asian
1011,3709,2006 - 12th Annual,FEMALE SUPPORTING ROLE,FRANCES McDORMAND,NORTH COUNTRY,FALSE,TRUE,White
1012,4648,2001 - 7th Annual,FEMALE SUPPORTING ROLE,FRANCES McDORMAND,ALMOST FAMOUS,FALSE,TRUE,White
1013,5368,1997 - 3rd Annual,FEMALE LEAD ROLE,FRANCES McDORMAND,FARGO,TRUE,TRUE,White
1014,3711,2006 - 12th Annual,FEMALE TV MOVIE OR MINISERIES,JOANNE WOODWARD,EMPIRE FALLS,FALSE,TRUE,White
1015,5695,1995 - 1st Annual,FEMALE TV MOVIE OR MINISERIES,JOANNE WOODWARD,BREATHING LESSONS,TRUE,TRUE,White
1016,5733,1985,LIFE ACHIEVEMENT,JOANNE WOODWARD,,TRUE,TRUE,White
1017,3713,2006 - 12th Annual,FEMALE TV MOVIE OR MINISERIES,TONANTZIN CARMELO,INTO THE WEST,FALSE,TRUE,Black
1018,3714,2006 - 12th Annual,FEMALE TV MOVIE OR MINISERIES,S. EPATHA MERKERSON,LACKAWANNA BLUES,TRUE,TRUE,Black
1019,3715,2006 - 12th Annual,FEMALE TV MOVIE OR MINISERIES,CYNTHIA NIXON,WARM SPRINGS,FALSE,TRUE,White
1020,3716,2006 - 12th Annual,LIFE ACHIEVEMENT,SHIRLEY TEMPLE BLACK,,TRUE,TRUE,White
1021,3723,2006 - 12th Annual,MALE DRAMA SERIES,IAN McSHANE,DEADWOOD,FALSE,TRUE,White
1022,3724,2006 - 12th Annual,MALE DRAMA SERIES,PATRICK DEMPSEY,GREY'S ANATOMY,FALSE,TRUE,White
1023,3726,2006 - 12th Annual,MALE DRAMA SERIES,ALAN ALDA,THE WEST WING,FALSE,TRUE,White
1024,4490,2002 - 8th Annual,MALE TV MOVIE OR MINISERIES,ALAN ALDA,CLUB LAND,FALSE,TRUE,White
1025,3730,2006 - 12th Annual,MALE LEAD ROLE,DAVID STRATHAIRN,"GOOD NIGHT, AND GOOD LUCK.",FALSE,TRUE,White
1026,3735,2006 - 12th Annual,MALE SUPPORTING ROLE,MATT DILLON,CRASH,FALSE,TRUE,White
1027,3738,2006 - 12th Annual,MALE TV MOVIE OR MINISERIES,PAUL NEWMAN,EMPIRE FALLS,TRUE,TRUE,White
1028,4101,2004 - 10th Annual,MALE TV MOVIE OR MINISERIES,PAUL NEWMAN,OUR TOWN,FALSE,TRUE,White
1029,5710,1995 - 1st Annual,MALE LEAD ROLE,PAUL NEWMAN,NOBODY'S FOOL,FALSE,TRUE,White
1030,5734,1985,LIFE ACHIEVEMENT,PAUL NEWMAN,,TRUE,TRUE,White
1031,3739,2006 - 12th Annual,MALE TV MOVIE OR MINISERIES,TED DANSON,KNIGHTS OF THE SOUTH BRONX,FALSE,TRUE,White
1032,3882,2005 - 11th Annual,FEMALE COMEDY SERIES,TERI HATCHER,DESPERATE HOUSEWIVES,TRUE,TRUE,White
1033,3883,2005 - 11th Annual,FEMALE COMEDY SERIES,DORIS ROBERTS,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1034,4050,2004 - 10th Annual,FEMALE COMEDY SERIES,DORIS ROBERTS,EVERYBODY LOVES RAYMOND,FALSE,TRUE,White
1035,3885,2005 - 11th Annual,FEMALE COMEDY SERIES,SARAH JESSICA PARKER,SEX AND THE CITY,FALSE,TRUE,White
1036,4444,2002 - 8th Annual,FEMALE COMEDY SERIES,SARAH JESSICA PARKER,SEX AND THE CITY,FALSE,TRUE,White
1037,4634,2001 - 7th Annual,FEMALE COMEDY SERIES,SARAH JESSICA PARKER,SEX AND THE CITY,TRUE,TRUE,White
1038,4830,2000 - 6th Annual,FEMALE COMEDY SERIES,SARAH JESSICA PARKER,SEX AND THE CITY,FALSE,TRUE,White
1039,3887,2005 - 11th Annual,FEMALE DRAMA SERIES,JENNIFER GARNER,ALIAS,TRUE,TRUE,White
1040,4055,2004 - 10th Annual,FEMALE DRAMA SERIES,JENNIFER GARNER,ALIAS,FALSE,TRUE,White
1041,3888,2005 - 11th Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,JACK & BOBBY,FALSE,TRUE,White
1042,5011,1999 - 5th Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,CHICAGO HOPE,FALSE,TRUE,White
1043,5192,1998 - 4th Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,CHICAGO HOPE,FALSE,TRUE,White
1044,5363,1997 - 3rd Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,CHICAGO HOPE,FALSE,TRUE,White
1045,5545,1996 - 2nd Annual,FEMALE DRAMA SERIES,CHRISTINE LAHTI,CHICAGO HOPE,FALSE,TRUE,White
1046,3889,2005 - 11th Annual,FEMALE DRAMA SERIES,DREA DE MATTEO,THE SOPRANOS,FALSE,TRUE,White
1047,3894,2005 - 11th Annual,FEMALE LEAD ROLE,CATALINA SANDINO MORENO,MARIA FULL OF GRACE,FALSE,TRUE,Multiracial
1048,3896,2005 - 11th Annual,FEMALE LEAD ROLE,IMELDA STAUNTON,VERA DRAKE,FALSE,TRUE,White
1049,3897,2005 - 11th Annual,FEMALE SUPPORTING ROLE,SOPHIE OKONEDO,HOTEL RWANDA,FALSE,TRUE,Multiracial [1]
1050,3899,2005 - 11th Annual,FEMALE SUPPORTING ROLE,VIRGINIA MADSEN,SIDEWAYS,FALSE,TRUE,White
1051,3906,2005 - 11th Annual,FEMALE TV MOVIE OR MINISERIES,KEKE PALMER,THE WOOL CAP,FALSE,TRUE,Black
1052,3907,2005 - 11th Annual,LIFE ACHIEVEMENT,JAMES GARNER,,TRUE,TRUE,White
1053,3927,2005 - 11th Annual,MALE SUPPORTING ROLE,JAMES GARNER,THE NOTEBOOK,FALSE,TRUE,White
1054,5052,1999 - 5th Annual,MALE TV MOVIE OR MINISERIES,JAMES GARNER,LEGALESE,FALSE,TRUE,White
1055,5588,1996 - 2nd Annual,MALE TV MOVIE OR MINISERIES,JAMES GARNER,THE ROCKFORD FILES,FALSE,TRUE,White
1056,5723,1995 - 1st Annual,MALE TV MOVIE OR MINISERIES,JAMES GARNER,THE ROCKFORD FILES:I STILL LOVE L.A.,FALSE,TRUE,White
