,Unnamed: 0,year_ceremony,category,name,film,winner,single_award,race
1237,4872,2000 - 6th Annual,MALE SUPPORTING ROLE,HALEY JOEL OSMENT,THE SIXTH SENSE,False,True,White
1238,4874,2000 - 6th Annual,MALE TV MOVIE OR MINISERIES,GEORGE C. SCOTT,INHERIT THE WIND,False,True,White
1239,5234,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,GEORGE C. SCOTT,12 ANGRY MEN,False,True,White
1240,4876,2000 - 6th Annual,MALE TV MOVIE OR MINISERIES,JACK LEMMON,OPRAH WINFREY PRESENTS: TUESDAYS WITH MORRIE,True,True,White
1241,5235,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,JACK LEMMON,12 ANGRY MEN,False,True,White
1242,5729,1989,LIFE ACHIEVEMENT,JACK LEMMON,,True,True,White
1243,4877,2000 - 6th Annual,MALE TV MOVIE OR MINISERIES,PETER FONDA,THE PASSION OF AYN RAND,False,True,White
1244,5227,1998 - 4th Annual,MALE LEAD ROLE,PETER FONDA,ULEE'S GOLD,False,True,White
1245,5006,1999 - 5th Annual,FEMALE COMEDY SERIES,AMY PIETZ,CAROLINE IN THE CITY,False,True,White
1246,5013,1999 - 5th Annual,FEMALE DRAMA SERIES,KIM DELANEY,NYPD BLUE,False,True,White
1247,5194,1998 - 4th Annual,FEMALE DRAMA SERIES,KIM DELANEY,NYPD BLUE,False,True,White
1248,5365,1997 - 3rd Annual,FEMALE DRAMA SERIES,KIM DELANEY,NYPD BLUE,False,True,White
1249,5017,1999 - 5th Annual,FEMALE LEAD ROLE,JANE HORROCKS,LITTLE VOICE,False,True,White
1250,5019,1999 - 5th Annual,FEMALE LEAD ROLE,GWYNETH PALTROW,SHAKESPEARE IN LOVE,True,True,White
1251,5020,1999 - 5th Annual,FEMALE SUPPORTING ROLE,LYNN REDGRAVE,GODS AND MONSTERS,False,True,White
1252,5021,1999 - 5th Annual,FEMALE SUPPORTING ROLE,RACHEL GRIFFITHS,HILARY AND JACKIE,False,True,White
1253,5022,1999 - 5th Annual,FEMALE SUPPORTING ROLE,BRENDA BLETHYN,LITTLE VOICE,False,True,White
1254,5370,1997 - 3rd Annual,FEMALE LEAD ROLE,BRENDA BLETHYN,SECRETS & LIES,False,True,White
1255,5025,1999 - 5th Annual,FEMALE TV MOVIE OR MINISERIES,MARY STEENBURGEN,ABOUT SARAH,False,True,White
1256,5026,1999 - 5th Annual,FEMALE TV MOVIE OR MINISERIES,OLYMPIA DUKAKIS,ARMISTEAD MAUPIN'S MORE TALES OF CITY,False,True,White
1257,5028,1999 - 5th Annual,FEMALE TV MOVIE OR MINISERIES,ANN-MARGRET ,LIFE OF THE PARTY: THE PAMELA HARRIMAN STORY,False,True,White
1258,5030,1999 - 5th Annual,LIFE ACHIEVEMENT,SIDNEY POITIER,,True,True,Black
1259,5238,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,SIDNEY POITIER,MANDELA AND DE KLERK,False,True,Black
1260,5034,1999 - 5th Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,False,True,White
1261,5217,1998 - 4th Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,False,True,White
1262,5387,1997 - 3rd Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,False,True,White
1263,5569,1996 - 2nd Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,False,True,White
1264,5703,1995 - 1st Annual,MALE COMEDY SERIES,JASON ALEXANDER,SEINFELD,True,True,White
1265,5037,1999 - 5th Annual,MALE DRAMA SERIES,SAM WATERSTON,LAW & ORDER,True,True,White
1266,5220,1998 - 4th Annual,MALE DRAMA SERIES,SAM WATERSTON,LAW & ORDER,False,True,White
1267,5039,1999 - 5th Annual,MALE DRAMA SERIES,JIMMY SMITS,NYPD BLUE,False,True,Hispanic
1268,5222,1998 - 4th Annual,MALE DRAMA SERIES,JIMMY SMITS,NYPD BLUE,False,True,Hispanic
1269,5392,1997 - 3rd Annual,MALE DRAMA SERIES,JIMMY SMITS,NYPD BLUE,False,True,Hispanic
1270,5574,1996 - 2nd Annual,MALE DRAMA SERIES,JIMMY SMITS,NYPD BLUE,False,True,Hispanic
1271,5043,1999 - 5th Annual,MALE LEAD ROLE,ROBERTO BENIGNI,LIFE IS BEAUTIFUL,True,True,White
1272,5048,1999 - 5th Annual,MALE SUPPORTING ROLE,JAMES COBURN,AFFLICTION,False,True,White
1273,5050,1999 - 5th Annual,MALE SUPPORTING ROLE,DAVID KELLY,WAKING NED DEVINE,False,True,White
1274,5051,1999 - 5th Annual,MALE TV MOVIE OR MINISERIES,CHARLES S. DUTTON,BLIND FAITH,False,True,Black
1275,5053,1999 - 5th Annual,MALE TV MOVIE OR MINISERIES,CHRISTOPHER REEVE,REAR WINDOW,True,True,White
1276,5188,1998 - 4th Annual,FEMALE COMEDY SERIES,ELLEN DEGENERES,ELLEN,False,True,White
1277,5360,1997 - 3rd Annual,FEMALE COMEDY SERIES,ELLEN DEGENERES,ELLEN,False,True,White
1278,5673,1995 - 1st Annual,FEMALE COMEDY SERIES,ELLEN DEGENERES,ELLEN,False,True,White
1279,5191,1998 - 4th Annual,FEMALE COMEDY SERIES,KIRSTIE ALLEY,VERONICA'S CLOSET,False,True,White
1280,5196,1998 - 4th Annual,FEMALE DRAMA SERIES,DELLA REESE,TOUCHED BY AN ANGEL,False,True,Multiracial [2]
1281,5367,1997 - 3rd Annual,FEMALE DRAMA SERIES,DELLA REESE,TOUCHED BY AN ANGEL,False,True,Multiracial [2]
1282,5198,1998 - 4th Annual,FEMALE LEAD ROLE,PAM GRIER,JACKIE BROWN,False,True,Black
1283,5204,1998 - 4th Annual,FEMALE SUPPORTING ROLE,MINNIE DRIVER,GOOD WILL HUNTING,False,True,White
1284,5205,1998 - 4th Annual,FEMALE SUPPORTING ROLE,KIM BASINGER,L.A. CONFIDENTIAL,True,True,White
1285,5206,1998 - 4th Annual,FEMALE SUPPORTING ROLE,ALISON ELLIOTT,THE WINGS OF THE DOVE,False,True,Black
1286,5207,1998 - 4th Annual,FEMALE SUPPORTING ROLE,GLORIA STUART,TITANIC,True,True,White
1287,5208,1998 - 4th Annual,FEMALE TV MOVIE OR MINISERIES,MARE WINNINGHAM,GEORGE WALLACE,False,True,White
1288,5555,1996 - 2nd Annual,FEMALE SUPPORTING ROLE,MARE WINNINGHAM,GEORGIA,False,True,White
1289,5212,1998 - 4th Annual,FEMALE TV MOVIE OR MINISERIES,FAYE DUNAWAY,THE TWILIGHT OF THE GODS,False,True,White
1290,5213,1998 - 4th Annual,LIFE ACHIEVEMENT,KIRK DOUGLAS,,True,True,White
1291,5218,1998 - 4th Annual,MALE COMEDY SERIES,MICHAEL RICHARDS,SEINFELD,False,True,White
1292,5388,1997 - 3rd Annual,MALE COMEDY SERIES,MICHAEL RICHARDS,SEINFELD,False,True,White
1293,5570,1996 - 2nd Annual,MALE COMEDY SERIES,MICHAEL RICHARDS,SEINFELD,False,True,White
1294,5228,1998 - 4th Annual,MALE LEAD ROLE,DUSTIN HOFFMAN,WAG THE DOG,False,True,White
1295,5231,1998 - 4th Annual,MALE SUPPORTING ROLE,BURT REYNOLDS,BOOGIE NIGHTS,False,True,White
1296,5232,1998 - 4th Annual,MALE SUPPORTING ROLE,ROBIN WILLIAMS,GOOD WILL HUNTING,True,True,White
1297,5233,1998 - 4th Annual,MALE SUPPORTING ROLE,BILLY CONNOLLY,MRS. BROWN,False,True,White
1298,5236,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,VING RHAMES,DON KING: ONLY IN AMERICA,False,True,Black
1299,5237,1998 - 4th Annual,MALE TV MOVIE OR MINISERIES,GARY SINISE,GEORGE WALLACE,True,True,White
1300,5590,1996 - 2nd Annual,MALE TV MOVIE OR MINISERIES,GARY SINISE,TRUMAN,True,True,White
1301,5716,1995 - 1st Annual,MALE SUPPORTING ROLE,GARY SINISE,FORREST GUMP,False,True,White
1302,5720,1995 - 1st Annual,MALE TV MOVIE OR MINISERIES,GARY SINISE,STEPHEN KING'S THE STAND,False,True,White
1303,5358,1997 - 3rd Annual,FEMALE COMEDY SERIES,KRISTEN JOHNSTON,3RD ROCK FROM THE SUN,False,True,White
1304,5359,1997 - 3rd Annual,FEMALE COMEDY SERIES,CHRISTINE BARANSKI,CYBILL,False,True,White
1305,5540,1996 - 2nd Annual,FEMALE COMEDY SERIES,CHRISTINE BARANSKI,CYBILL,True,True,White
1306,5364,1997 - 3rd Annual,FEMALE DRAMA SERIES,JANE SEYMOUR,DR. QUINN MEDICINE WOMAN,False,True,White
1307,5678,1995 - 1st Annual,FEMALE DRAMA SERIES,JANE SEYMOUR,DR. QUINN MEDICINE WOMAN,False,True,White
1308,5371,1997 - 3rd Annual,FEMALE LEAD ROLE,KRISTIN SCOTT THOMAS,THE ENGLISH PATIENT,False,True,White
1309,5373,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,RENEE ZELLWEGER,JERRY MAGUIRE,False,True,White
1310,5374,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,GWEN VERDON,MARVIN'S ROOM,False,True,White
1311,5376,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,LAUREN BACALL,THE MIRROR HAS TWO FACES,True,True,White
1312,5377,1997 - 3rd Annual,FEMALE SUPPORTING ROLE,MARISA TOMEI,UNHOOK THE STARS,False,True,White
1313,5379,1997 - 3rd Annual,FEMALE TV MOVIE OR MINISERIES,JENA MALONE,BASTARD OUT OF CAROLINA,False,True,White
1314,5383,1997 - 3rd Annual,LIFE ACHIEVEMENT,ELIZABETH TAYLOR,,True,True,White
1315,5401,1997 - 3rd Annual,MALE SUPPORTING ROLE,NOAH TAYLOR,SHINE,False,True,White
1316,5403,1997 - 3rd Annual,MALE SUPPORTING ROLE,NATHAN LANE,THE BIRDCAGE,False,True,White
1317,5404,1997 - 3rd Annual,MALE TV MOVIE OR MINISERIES,ARMAND ASSANTE,GOTTI,False,True,White
1318,5405,1997 - 3rd Annual,MALE TV MOVIE OR MINISERIES,BEAU BRIDGES,HIDDEN IN AMERICA,False,True,White
1319,5406,1997 - 3rd Annual,MALE TV MOVIE OR MINISERIES,ALAN RICKMAN,RASPUTIN,True,True,White
1320,5547,1996 - 2nd Annual,FEMALE DRAMA SERIES,SHARON LAWRENCE,NYPD BLUE,False,True,White
1321,5551,1996 - 2nd Annual,FEMALE LEAD ROLE,ELISABETH SHUE,LEAVING LAS VEGAS,False,True,White
1322,5556,1996 - 2nd Annual,FEMALE SUPPORTING ROLE,MIRA SORVINO,MIGHTY APHRODITE,False,True,White
1323,5565,1996 - 2nd Annual,LIFE ACHIEVEMENT,ANGELA LANSBURY,,True,True,White
1324,5679,1995 - 1st Annual,FEMALE DRAMA SERIES,ANGELA LANSBURY,"MURDER, SHE WROTE",False,True,White
1325,5568,1996 - 2nd Annual,MALE COMEDY SERIES,PAUL REISER,MAD ABOUT YOU,False,True,White
1326,5701,1995 - 1st Annual,MALE COMEDY SERIES,PAUL REISER,MAD ABOUT YOU,False,True,White
1327,5580,1996 - 2nd Annual,MALE LEAD ROLE,MASSIMO TROISI,THE POSTMAN / IL POSTINO,False,True,White
1328,5676,1995 - 1st Annual,FEMALE COMEDY SERIES,ROSEANNE BARR,ROSEANNE,False,True,White
1329,5680,1995 - 1st Annual,FEMALE DRAMA SERIES,KATHY BAKER,PICKET FENCES,True,True,White
1330,5681,1995 - 1st Annual,FEMALE DRAMA SERIES,SWOOSIE KURTZ,SISTERS,False,True,White
1331,5684,1995 - 1st Annual,FEMALE LEAD ROLE,JODIE FOSTER,NELL,True,True,White
1332,5687,1995 - 1st Annual,FEMALE LEAD ROLE,MEG RYAN,WHEN A MAN LOVES A WOMAN,False,True,White
1333,5688,1995 - 1st Annual,FEMALE SUPPORTING ROLE,DIANNE WIEST,BULLETS OVER BROADWAY,True,True,White
1334,5692,1995 - 1st Annual,FEMALE SUPPORTING ROLE,JAMIE LEE CURTIS,TRUE LIES,False,True,White
1335,5696,1995 - 1st Annual,FEMALE TV MOVIE OR MINISERIES,KATHERINE HEPBURN,ONE CHRISTMAS,False,True,White
1336,5698,1995 - 1st Annual,LIFE ACHIEVEMENT,ROBERT REDFORD,,True,True,White
1337,5704,1995 - 1st Annual,MALE DRAMA SERIES,HECTOR ELIZONDO,CHICAGO HOPE,False,True,Hispanic
1338,5705,1995 - 1st Annual,MALE DRAMA SERIES,MANDY PATINKIN,CHICAGO HOPE,False,True,White
1339,5707,1995 - 1st Annual,MALE DRAMA SERIES,TOM SKERRITT,PICKET FENCES,False,True,White
1340,5711,1995 - 1st Annual,MALE LEAD ROLE,JOHN TRAVOLTA,PULP FICTION,False,True,White
1341,5714,1995 - 1st Annual,MALE SUPPORTING ROLE,CHAZZ PALMINTERI,BULLETS OVER BROADWAY,False,True,White
1342,5715,1995 - 1st Annual,MALE SUPPORTING ROLE,MARTIN LANDAU,ED WOOD,True,True,White
1343,5717,1995 - 1st Annual,MALE SUPPORTING ROLE,SAMUEL L. JACKSON,PULP FICTION,False,True,Black
1344,5719,1995 - 1st Annual,MALE TV MOVIE OR MINISERIES,JOHN MALKOVICH,HEART OF DARKNESS,False,True,White
1345,5721,1995 - 1st Annual,MALE TV MOVIE OR MINISERIES,RAUL JULIA,THE BURNING SEASON,True,True,Hispanic
1346,5724,1994,LIFE ACHIEVEMENT,GEORGE BURNS,,True,True,White
1347,5725,1993,LIFE ACHIEVEMENT,RICARDO MONTALBAN,,True,True,Hispanic
1348,5726,1992,LIFE ACHIEVEMENT,AUDREY HEPBURN,,True,True,White
1349,5727,1991,LIFE ACHIEVEMENT,BURT LANCASTER,,True,True,White
1350,5728,1990,LIFE ACHIEVEMENT,BROCK PETERS,,True,True,Black
1351,5730,1988,LIFE ACHIEVEMENT,GENE KELLY,,True,True,White
1352,5731,1987,LIFE ACHIEVEMENT,RED SKELTON,,True,True,White
1353,5732,1986,LIFE ACHIEVEMENT,NANETTE FABRAY,,True,True,White
1354,5735,1984,LIFE ACHIEVEMENT,IGGIE WOLFINGTIN,,True,True,Black
1355,5736,1983,LIFE ACHIEVEMENT,RALPH BELLAMY,,True,True,White
1356,5737,1982,LIFE ACHIEVEMENT,DANNY KAYE,,True,True,White
1357,5738,1980,LIFE ACHIEVEMENT,LEON AMES,,True,True,White
1358,5739,1979,LIFE ACHIEVEMENT,KATHARINE HEPBURN,,True,True,White
1359,5740,1978,LIFE ACHIEVEMENT,EDGAR BERGEN,,True,True,White
1360,5741,1977,LIFE ACHIEVEMENT,JAMES CAGNEY,,True,True,White
1361,5742,1976,LIFE ACHIEVEMENT,PEARL BAILEY,,True,True,Black
1362,5743,1975,LIFE ACHIEVEMENT,ROSALIND RUSSELL,,True,True,White
1363,5744,1974,LIFE ACHIEVEMENT,WALTER PIDGEON,,True,True,White
1364,5745,1973,LIFE ACHIEVEMENT,MARTHA RAYE,,True,True,White
1365,5746,1972,LIFE ACHIEVEMENT,FRANK SINATRA,,True,True,White
1366,5747,1971,LIFE ACHIEVEMENT,CHARLTON HESTON,,True,True,White
1367,5748,1970,LIFE ACHIEVEMENT,GREGORY PECK,,True,True,White
1368,5749,1969,LIFE ACHIEVEMENT,EDWARD G. ROBINSON,,True,True,White
1369,5750,1968,LIFE ACHIEVEMENT,JAMES STEWART,,True,True,White
1370,5751,1967,LIFE ACHIEVEMENT,WILLIAM GARGAN,,True,True,White
1371,5752,1966,LIFE ACHIEVEMENT,BARBARA STANWYCK,,True,True,White
1372,5753,1965,LIFE ACHIEVEMENT,BOB HOPE,,True,True,White
1373,5754,1963,LIFE ACHIEVEMENT,STAN LAUREL,,True,True,White
1374,5755,1962,LIFE ACHIEVEMENT,EDDIE CANTOR,,True,True,White
